"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"JUL",301,409,47.687707641196,48,47,48,47,48,0.49798437003441,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Olives","yes",31,32.4671172604044
"JUL",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pears","yes",31,NA
"JUL",7,425,48,48,48,48,48,48,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Citrus","yes",31,0.759993827469408
"JUL",0,500,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Almonds","yes",31,NA
"JUL",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pistachios","yes",31,NA
"JUL",4368,503,79.7275641025641,80,79,80,79,80,0.445212959407459,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Walnuts","yes",31,787.701935762564
"JUL",13972,800,62.7938018894933,63,62,64,60,65,1.74154830492839,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pasture","yes",31,1984.47733481971
"JUL",7145,908,57.8688593421973,58,57,59,57,59,0.823051483435933,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Turf","yes",31,935.228951860889
"JUL",46187,913,75.9586247212419,77,75,78,70,79,3.06175896105752,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Semi-agricultural/ROW","yes",31,7935.378288407
"JUL",4779,914,78.2299644277045,78,78,79,78,79,0.602753862587725,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Other Deciduous","yes",31,845.631108129585
"JUL",43742,916,7.97533263225275,8,8,8,8,8,0.155109279914722,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Fallow","yes",31,789.074900802069
"JUL",5263,2002,74.2722781683451,74,73,75,73,76,1.25298999302568,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Floating Vegetation","no",31,884.160080918614
"JUL",1940,2003,63.7505154639175,64,62,65,61,67,1.91753297859196,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Forage Grass","yes",31,279.741061327698
"JUL",24857,2004,74.6802510359255,75,74,75,73,76,1.04469524243021,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Riparian","no",31,4198.80077906192
"JUL",36483,2005,7.94633116794123,8,8,8,8,8,0.225363014987416,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Upland Herbaceous","no",31,655.73443614984
"JUL",77802,2006,55.5932109714403,56,56,56,55,56,0.973826083620303,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Urban","no",31,9783.25351839826
"JUL",96284,2007,73.6029662249179,74,73,75,70,76,1.89800636427923,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Water","no",31,16029.5093350722
"JUL",23199,2008,64.4978231820337,65,64,65,63,66,1.17900144254052,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,3384.4266789734
"JUN",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson",NA,"no",30,NA
"JUN",79164,1,60.2438229498257,60,59,62,57,62,1.84521734778413,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Alfalfa","yes",30,10439.2813431023
"JUN",207435,23,48.1834020295514,51,49,51,37,52,5.39959827652907,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Corn","yes",30,21878.1121717334
"JUN",7343,24,68.9294566253575,69,68,69,68,70,0.669103616991271,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Rice","yes",30,1107.92084037965
"JUN",4883,108,71.7562973581814,72,71,73,70,73,1.09342362864002,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Bush Berries","yes",30,766.967733962258
"JUN",27835,109,55.4611819651518,56,55,56,55,56,0.739960216072835,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Vineyards","yes",30,3379.1750895214
"JUN",8881,246,66.2622452426529,66,66,67,66,67,0.56690933896969,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Potatoes","yes",30,1288.12605881354
"JUN",5495,277,62.3970882620564,63,63,63,62,64,4.13673380700593,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Cucurbit","yes",30,750.52017169381
"JUN",47003,278,65.3488075229241,65,63,67,63,70,2.30177732496551,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Tomatoes","yes",30,6723.47189088928
"JUN",11206,279,64.3771194003213,65,64,66,64,66,3.91196051510862,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Truck Crops","yes",30,1579.11044664374
"JUN",40,403,70,70,70,70,70,70,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Cherries","yes",30,6.128982479592
"JUN",301,409,47.687707641196,48,47,48,47,48,0.49798437003441,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Olives","yes",30,31.4197908971656
"JUN",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pears","yes",30,NA
"JUN",7,425,48,48,48,48,48,48,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Citrus","yes",30,0.73547789755104
"JUN",0,500,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Almonds","yes",30,NA
"JUN",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pistachios","yes",30,NA
"JUN",4368,503,72,72,72,72,72,72,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Walnuts","yes",30,688.407312107774
"JUN",13972,800,62.385843114801,62,62,64,60,65,1.8553263550587,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pasture","yes",30,1907.9850797317
"JUN",7145,908,57.9121063680896,58,57,59,57,59,0.866029670199418,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Turf","yes",30,905.736652989478
"JUN",46187,913,69.567302487713,71,69,72,61,73,3.78502341328191,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Semi-agricultural/ROW","yes",30,7033.23723217481
"JUN",4779,914,72.2299644277045,72,72,73,72,73,0.602753862587725,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Other Deciduous","yes",30,755.587526851044
"JUN",43742,916,10.5118421654245,11,10,11,10,11,0.499859743446157,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Fallow","yes",30,1006.4861803424
"JUN",5263,2002,70.5409462283869,70,70,71,69,72,1.21355681296043,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Floating Vegetation","no",30,812.652731580674
"JUN",1940,2003,63.6422680412371,64,62,65,60,67,2.16196431546634,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Forage Grass","yes",30,270.257482437609
"JUN",24857,2004,70.9347869815344,71,70,72,70,72,0.96766089650009,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Riparian","no",30,3859.56473627182
"JUN",36483,2005,10.3826987912178,10,10,11,10,11,0.486045704042569,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Upland Herbaceous","no",30,829.146261217719
"JUN",77802,2006,55.5364515051027,56,56,56,55,56,1.13915207831962,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Urban","no",30,9457.99841428488
"JUN",96284,2007,73.3517095259856,73,72,75,70,76,1.97953812582635,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Water","no",30,15459.4739801559
"JUN",23199,2008,64.4222164748481,64,64,65,63,66,1.23820160835564,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",30,3271.41225507397
"MAR",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson",NA,"no",31,NA
"MAR",79164,1,30.0763099388611,30,30,31,30,31,1.88648211228826,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Alfalfa","yes",31,5385.46328406366
"MAR",207435,23,15.9766432858486,16,16,16,16,16,0.151033698410242,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Corn","yes",31,7496.15161763029
"MAR",7343,24,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Rice","yes",31,265.74450833847
"MAR",4883,108,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Bush Berries","yes",31,176.716659977768
"MAR",27835,109,17.983833303395,18,18,18,18,18,0.179086658159804,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Vineyards","yes",31,1132.25508974594
"MAR",8881,246,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Potatoes","yes",31,321.405008655039
"MAR",5495,277,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Cucurbit","yes",31,198.865051521162
"MAR",47003,278,15.864774588856,16,16,16,15,16,0.341964178423564,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Tomatoes","yes",31,1686.67058688487
"MAR",11206,279,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Truck Crops","yes",31,405.54718241058
"MAR",40,403,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Cherries","yes",31,1.44760729041792
"MAR",301,409,24.671096345515,25,24,25,24,25,0.469814900308029,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Olives","yes",31,16.7967683416304
"MAR",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pears","yes",31,NA
"MAR",7,425,24,24,24,24,24,24,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Citrus","yes",31,0.379996913734704
"MAR",0,500,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Almonds","yes",31,NA
"MAR",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pistachios","yes",31,NA
"MAR",4368,503,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Walnuts","yes",31,158.078716113637
"MAR",13972,800,31.6752075579731,32,31,32,31,32,0.468297247086829,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pasture","yes",31,1001.03401264234
"MAR",7145,908,29,29,29,29,29,29,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Turf","yes",31,468.674169704758
"MAR",46187,913,15.9615259705112,16,16,16,16,16,0.192337668031286,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Semi-agricultural/ROW","yes",31,1667.49657594601
"MAR",4779,914,16,16,16,16,16,16,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Other Deciduous","yes",31,172.952881022681
"MAR",43742,916,15.9698687760048,16,16,16,16,16,0.17094833528225,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Fallow","yes",31,1580.04978617281
"MAR",5263,2002,27.1337640129204,27,27,27,27,28,0.340398592488006,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Floating Vegetation","no",31,323.008686106455
"MAR",1940,2003,31.7551546391753,32,32,32,31,32,0.429995476845188,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Forage Grass","yes",31,139.343511134681
"MAR",24857,2004,27.1215754113529,27,27,27,27,28,0.326794783782367,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Riparian","no",31,1524.87559143037
"MAR",36483,2005,15.9788668695009,16,16,16,16,16,0.1438280963319,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Upland Herbaceous","no",31,1318.58250500025
"MAR",77802,2006,27.9017891570911,28,28,28,27,28,0.297599518218723,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Urban","no",31,4910.13690648215
"MAR",96284,2007,36.4176394831955,36,36,37,36,37,0.493170097706381,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Water","no",31,7931.15987028727
"MAR",23199,2008,31.9596103280314,32,32,32,32,32,0.19687139550187,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1677.03268897164
"MAY",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson",NA,"no",31,NA
"MAY",79164,1,44.0656358951038,44,44,45,42,46,2.45825373343161,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Alfalfa","yes",31,7890.39162997087
"MAY",207435,23,13.0607660230916,13,13,13,13,13,0.238900635263258,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Corn","yes",31,6128.03832443383
"MAY",7343,24,55.1798992237505,55,55,55,55,56,0.38410349262231,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Rice","yes",31,916.484699336368
"MAY",4883,108,45.2557853778415,45,45,46,44,46,0.700417368198227,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Bush Berries","yes",31,499.840702290178
"MAY",27835,109,40.4620441889707,41,40,41,40,41,0.967676809664794,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Vineyards","yes",31,2547.47442892715
"MAY",8881,246,53.9153248508051,54,54,54,53,54,0.299818713345525,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Potatoes","yes",31,1083.04096564451
"MAY",5495,277,35.7202911737944,36,36,37,36,37,3.56387413123922,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Cucurbit","yes",31,443.96984653922
"MAY",47003,278,17.1530753356169,15,15,16,15,31,5.20974169069051,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Tomatoes","yes",31,1823.63685542232
"MAY",11206,279,35.1069962520079,35,35,36,35,36,2.09451642687577,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Truck Crops","yes",31,889.846463306287
"MAY",40,403,41,41,41,41,41,41,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Cherries","yes",31,3.70949368169592
"MAY",301,409,35.3255813953488,35,35,36,35,36,0.468591666967681,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Olives","yes",31,24.050637998459
"MAY",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pears","yes",31,NA
"MAY",7,425,35,35,35,35,35,35,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Citrus","yes",31,0.55416216586311
"MAY",0,500,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Almonds","yes",31,NA
"MAY",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pistachios","yes",31,NA
"MAY",4368,503,40.0279304029304,40,40,40,40,40,0.164773467289383,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Walnuts","yes",31,395.472740423828
"MAY",13972,800,46.0111651875179,46,46,47,44,48,1.19355850068468,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Pasture","yes",31,1454.09438058811
"MAY",7145,908,42.4456263121064,42,42,43,42,43,0.49703470911484,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Turf","yes",31,685.971333428444
"MAY",46187,913,39.3153917769069,40,39,40,36,41,1.58625998955097,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Semi-agricultural/ROW","yes",31,4107.26902246607
"MAY",4779,914,40.363883657669,40,40,41,40,41,0.493143259076177,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Other Deciduous","yes",31,436.315622991135
"MAY",43742,916,13.0669836770152,13,13,13,13,13,0.249993727978819,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Fallow","yes",31,1292.83997598111
"MAY",5263,2002,46.7564126923808,47,46,47,46,48,0.785305994358462,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Floating Vegetation","no",31,556.602741279299
"MAY",1940,2003,46.9731958762887,47,46,48,45,49,1.2576787211987,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Forage Grass","yes",31,206.121183064382
"MAY",24857,2004,47.0518968499819,47,47,48,46,48,0.716616751740451,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Riparian","no",31,2645.43220476062
"MAY",36483,2005,13.0434723021681,13,13,13,13,13,0.33429347761648,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Upland Herbaceous","no",31,1076.35256758551
"MAY",77802,2006,40.6398036040205,41,41,41,40,41,0.764144163696132,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Urban","no",31,7151.76358135348
"MAY",96284,2007,54.0013605583482,54,53,55,52,56,1.25569957197248,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Water","no",31,11760.603649199
"MAY",23199,2008,47.275787749472,47,47,48,46,48,0.791553920672018,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,2480.72616152054
"NOV",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson",NA,"no",30,NA
"NOV",79164,1,13.977110807943,14,14,14,14,14,0.245481751426405,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Alfalfa","yes",30,2422.00751783888
"NOV",207435,23,12.0555981391761,13,13,13,8,13,2.03746549256261,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Corn","yes",30,5473.95404385255
"NOV",7343,24,13,13,13,13,13,13,0,"calsimetaw","Central",2015,"data/delta_regions/calsimetaw-Central-2015.geojson","Rice","yes",30,208.95233518549
