"month","count","level_2","mean","median","p25","p75","p9","p91","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"DEC",10069,908,3.60711093455159,4,3,5,2,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",31,82.151713731217
"DEC",223290,913,3.68349679788616,4,3,4,2,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",31,1860.37441418946
"DEC",7859,914,3.98358569792594,4,3,5,3,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",31,70.8128772517404
"DEC",377439,916,3.27687917782741,3,2,4,2,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",31,2797.55085023324
"DEC",12868,2002,5.68184644078334,6,4,7,3,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",31,165.3755616119
"DEC",33358,2003,3.61613406079501,3,3,4,2,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",31,272.844569720691
"DEC",109834,2004,4.63248174517909,5,4,5,3,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",31,1150.85684342781
"DEC",312265,2005,3.64220453781244,4,3,4,2,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",31,2572.51803505138
"DEC",356034,2006,3.80049377306662,4,3,4,2,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",31,3060.56978547022
"DEC",296333,2007,6.49901293477271,6,5,8,4,10,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",31,4356.10366814335
"DEC",113930,2008,4.42831563240586,4,3,5,3,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1141.16239835479
"FEB",7207,0,16.2887470514777,16,13,19,10,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",29,248.398685316376
"FEB",316983,1,18.473526971478,19,17,20,15,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",29,12390.6155484869
"FEB",63028,12,11.229866091261,10,8,14,6,18,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",29,1497.66677631707
"FEB",0,14,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",29,NA
"FEB",2594,22,8.88126445643793,8,6,9,6,15,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",29,48.7474458640521
"FEB",329211,23,9.88928680997901,8,5,14,4,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",29,6888.84482579441
"FEB",30229,24,16.4542657712792,16,12,21,9,26,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",29,1052.46916325185
"FEB",5657,108,15.5002651582111,15,14,17,12,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",29,185.53779801152
"FEB",173301,109,13.5929913849314,14,10,16,8,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",29,4984.51838378264
"FEB",1396,201,8.61962750716332,8,7,10,6,12,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",29,25.4613254658451
"FEB",814,211,9.9987714987715,9,8,11,7,15,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",29,17.2217840909593
"FEB",17608,246,11.9573489323035,10,9,14,7,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",29,445.504427009586
"FEB",13905,277,11.3738223660554,10,8,13,7,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",29,334.645143056577
"FEB",112765,278,9.39070633618587,8,7,10,6,14,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",29,2240.67916336561
"FEB",12569,279,10.9312594478479,10,8,13,7,18,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",29,290.72208197289
"FEB",16,284,22.125,22.5,20,25.5,15,27,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",29,0.749049215898708
"FEB",12731,403,14.6370277275941,15,13,17,10,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",29,394.296121715901
"FEB",7269,409,20.1370202228642,19,18,23,16,27,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",29,309.725502899405
"FEB",24842,412,13.7105305530956,14,12,15,10,17,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",29,720.68902764817
"FEB",23,425,13.4347826086957,12,12,16,11,18,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",29,0.653831095233618
"FEB",62468,500,14.2195043862458,15,9,18,7,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",29,1879.52952743234
"FEB",1244,502,12.6117363344051,13,10,15,8,17,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",29,33.1972687803244
"FEB",23607,503,12.1569873342653,12,9,15,7,17,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",29,607.258854437204
"FEB",964,752,9.69917012448133,9,8,10,8,13,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",29,19.7842095159687
"FEB",25,756,11.64,12,8,15,7,16,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",29,0.615743846967582
"FEB",213731,800,18.9117629169376,19,18,20,17,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",29,8552.76667270919
"FEB",10069,908,14.8030588936339,15,12,18,8,21,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",29,315.387807141622
"FEB",223290,913,15.2376192395539,16,12,18,9,21,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",29,7199.3532332415
"FEB",7859,914,14.5467616745133,14,12,17,10,19,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",29,241.90269352878
"FEB",377439,916,17.6637257941018,19,14,22,8,24,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",29,14107.0491309694
"FEB",12868,2002,17.8975753807896,18,15,21,12,23,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",29,487.317877730983
"FEB",33358,2003,16.2020504826428,18,12,20,8,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",29,1143.607716436
"FEB",109834,2004,15.9467469089717,16,13,19,10,21,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",29,3706.09027231782
"FEB",312265,2005,17.1989688245561,17,15,20,12,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",29,11364.0414821395
"FEB",356034,2006,14.6116354056073,15,12,17,9,20,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",29,11007.720462903
"FEB",296333,2007,20.2425649522665,21,18,23,15,26,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",29,12692.660122986
"FEB",113930,2008,16.4373826033529,17,14,19,10,22,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",29,3962.57826597425
"JAN",7207,0,6.66588039406133,7,5,8,4,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",31,108.663284123386
"JAN",316983,1,7.40272191253159,7,6,8,6,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",31,5307.6001069303
"JAN",63028,12,4.49565272577267,4,3,6,2,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",31,640.910032741404
"JAN",0,14,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",31,NA
"JAN",2594,22,3.47764070932922,3,3,4,2,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",31,20.4044771357188
"JAN",329211,23,3.98610617506705,3,2,6,1,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",31,2968.20565468238
"JAN",30229,24,7.53491680174667,7,5,10,4,12,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",31,515.196649000564
"JAN",5657,108,6.15662011666961,6,5,7,4,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",31,78.7769792354302
"JAN",173301,109,5.19205313298827,5,4,6,3,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",31,2035.21823223525
"JAN",1396,201,3.92621776504298,4,3,5,3,5,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",31,12.3973993105947
"JAN",814,211,4.92260442260442,5,4,5,4,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",31,9.06337876985095
"JAN",17608,246,5.01209677419355,5,4,6,3,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",31,199.618259689457
"JAN",13905,277,4.70658036677454,4,4,6,3,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",31,148.029154877189
"JAN",112765,278,4.02333170753337,4,3,5,3,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",31,1026.19749874531
"JAN",12569,279,4.27854244569974,4,3,5,3,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",31,121.637464463757
"JAN",16,284,9.9375,10,9,11,7,12,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",31,0.359639936213202
"JAN",12731,403,5.23399575838504,5,4,6,4,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",31,150.718537796418
"JAN",7269,409,9.2633099463475,9,8,11,7,13,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",31,152.304120156704
"JAN",24842,412,4.87919652201916,5,4,6,4,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",31,274.160987600415
"JAN",23,425,5.56521739130435,5,4,7,4,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",31,0.289521458083584
"JAN",62468,500,5.6177562912211,6,4,7,3,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",31,793.763791291189
"JAN",1244,502,5.53376205787781,6,5,6,4,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",31,15.5708259175578
"JAN",23607,503,4.99927987461346,5,4,6,3,7,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",31,266.943308125847
"JAN",964,752,4.600622406639,4,4,5,4,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",31,10.0314661453179
"JAN",25,756,4.8,6,3,6,3,6,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",31,0.27142636695336
"JAN",213731,800,7.60083937285653,7,7,8,6,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",31,3674.51360865481
"JAN",10069,908,6.18393087694905,6,5,8,3,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",31,140.838618039316
"JAN",223290,913,6.052156388553,6,5,7,4,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",31,3056.68160276361
"JAN",7859,914,5.73444458582517,6,5,7,4,8,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",31,101.936433995726
"JAN",377439,916,6.5207569964948,6,5,8,3,10,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",31,5566.92764357672
"JAN",12868,2002,7.71075536213864,8,6,9,5,10,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",31,224.428891515386
"JAN",33358,2003,6.20306972840098,6,4,8,3,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",31,468.034055856026
"JAN",109834,2004,6.62222991059235,7,5,8,4,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",31,1645.17401915049
"JAN",312265,2005,6.46867884649256,6,5,8,4,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",31,4568.87932097087
"JAN",356034,2006,6.0790121168203,6,5,7,4,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",31,4895.47988266667
"JAN",296333,2007,8.98225307340053,9,7,11,6,12,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",31,6020.54895934752
"JAN",113930,2008,6.51801105942245,7,5,8,4,9,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1679.67004850387
"JUL",7207,0,32.7655057582906,30,22,39,18,56,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",31,534.124114322778
"JUL",316983,1,42.9359019253398,43,38,48,34,53,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",31,30784.1629528604
"JUL",63028,12,47.1744621438091,47,40,55,34,61,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",31,6725.29394982357
"JUL",0,14,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",31,NA
"JUL",2594,22,48.6900539707016,50,40,58,34,62,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",31,285.680774991194
"JUL",329211,23,47.7382803126263,52,39,60,22,64,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",31,35547.7318830741
"JUL",30229,24,73.1443646829204,76,70,81,55,84,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",31,5001.21402391335
"JUL",5657,108,45.0491426551176,46,40,51,33,55,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",31,576.425913612459
"JUL",173301,109,35.9029492039861,36,31,41,26,45,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",31,14073.4955786004
"JUL",1396,201,36.9312320916905,38,32,43,26,45,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",31,116.613814788729
"JUL",814,211,41.2371007371007,43,30,49,26,58,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",31,75.9247404960286
"JUL",17608,246,51.1870172648796,55,42,62,27,66,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",31,2038.64046634525
"JUL",13905,277,40.7480043149946,42,30,51,24,56,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",31,1281.58709118451
"JUL",112765,278,50.2957300580854,52,45,58,35,62,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",31,12828.5103329995
"JUL",12569,279,38.122444108521,37,29,46,22,54,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",31,1083.80774513116
"JUL",16,284,40.625,43,35,46.5,34,47,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",31,1.4702261543307
"JUL",12731,403,46.1860812190716,47,39,54,32,59,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",31,1329.97788863951
"JUL",7269,409,45.1829687714954,46,39,51,33,56,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",31,742.88265691939
"JUL",24842,412,53.7186619434828,55,48,60,42,64,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",31,3018.43988954627
"JUL",23,425,33.3913043478261,30,27,37,26,48,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",31,1.7371287485015
"JUL",62468,500,37.4896907216495,32,21,51,17,69,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",31,5297.1253110523
"JUL",1244,502,24.4935691318328,19,18,22,17,51,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",31,68.9196783422407
"JUL",23607,503,43.1332655568264,45,32,55,20,61,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",31,2303.15903225965
"JUL",964,752,35.4045643153527,35,31,40,27,44,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",31,77.1981825343181
"JUL",25,756,38.28,38,28,47,22,56,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",31,2.16462527645305
"JUL",213731,800,44.496474540427,46,40,50,33,53,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",31,21511.1638616978
"JUL",10069,908,45.3161187804151,48,36,56,23,60,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",31,1032.07161770346
"JUL",223290,913,31.7714004209772,31,24,38,18,47,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",31,16046.3558649145
"JUL",7859,914,43.7854688891717,45,32,56,23,62,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",31,778.337726102673
"JUL",377439,916,24.7348684158235,22,17,30,14,42,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",31,21116.7542078778
"JUL",12868,2002,56.8914361206093,59,52,65,39,69,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",31,1655.87952744041
"JUL",33358,2003,41.0427183883926,43,32,51,23,54,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",31,3096.75544395788
"JUL",109834,2004,50.1113316459384,52,40,60,29,67,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",31,12449.2598417739
"JUL",312265,2005,25.7206539317567,23,18,32,14,42,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",31,18166.7024533719
"JUL",356034,2006,28.2030143188572,28,21,34,16,42,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",31,22712.1260124652
"JUL",296333,2007,50.05252536842,47,42,58,37,69,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",31,33548.7852610094
"JUL",113930,2008,44.1920389712982,44,35,53,28,61,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,11388.1433409201
"JUN",7207,0,34.4817538504232,31,24,41,20,57,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",30,543.969084286931
"JUN",316983,1,46.4651038068288,46,42,51,37,57,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",30,32239.8662643135
"JUN",63028,12,52.5799168623469,55,44,62,34,67,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",30,7254.10387151616
"JUN",0,14,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",30,NA
"JUN",2594,22,47.1283731688512,45,37,60,34,63,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",30,267.597941825929
"JUN",329211,23,29.4360546883306,27,17,40,12,52,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",30,21212.130368734
"JUN",30229,24,60.092262397036,65,51,71,33,77,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",30,3976.24086238242
"JUN",5657,108,48.6720876789818,50,43,55,37,59,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",30,602.693492130679
"JUN",173301,109,37.6983860450892,38,33,42,28,47,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",30,14300.5972172254
"JUN",1396,201,35.9004297994269,37,31,41,27,44,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",30,109.702219617754
"JUN",814,211,54.5773955773956,59,55,62,26,64,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",30,97.2450627279836
"JUN",17608,246,47.4445706497047,48,37,60,28,65,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",30,1828.63445692181
"JUN",13905,277,35.9850413520316,33,28,44,23,52,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",30,1095.27543617086
"JUN",112765,278,38.9312730013745,38,30,46,25,56,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",30,9609.5550174713
"JUN",12569,279,37.440210040576,35,27,43,23,61,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",30,1030.07619612189
"JUN",16,284,42.1875,42,36.5,48,35,51,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",30,1.4775225620445
"JUN",12731,403,49.0695939046422,50,42,57,36,62,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",30,1367.43071425483
"JUN",7269,409,46.8937955702297,48,42,52,36,55,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",30,746.140138143216
"JUN",24842,412,53.3209081394413,54,48,60,41,63,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",30,2899.44211946522
"JUN",23,425,35.3478260869565,33,30,39,28,49,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",30,1.77959384139582
"JUN",62468,500,42.0842991611705,38,26,56,21,73,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",30,5754.50602793356
