"Crop","Station_ID","count","date","max","mean","min","model","stdDev"
"alfalfa","D13",12,2016-09-11,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"corn","D01",12,2016-09-11,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D05",12,2016-09-11,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D07",12,2016-09-11,4.6,4.6,4.6,"disalexi_eto",0
"corn","D08",12,2016-09-11,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D03",12,2016-09-11,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"corn","D11",12,2016-09-11,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"alfalfa","D02",12,2016-09-11,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"pasture","D12",12,2016-09-12,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D14",12,2016-09-12,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D04",9,2016-09-12,4.6,4.6,4.6,"disalexi_eto",0
"corn","D06",9,2016-09-12,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D10",9,2016-09-12,4.5,4.5,4.5,"disalexi_eto",0
"corn","D09",12,2016-09-12,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D13",12,2016-09-12,4.5,4.5,4.5,"disalexi_eto",0
"corn","D01",12,2016-09-12,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"pasture","D05",12,2016-09-12,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D07",12,2016-09-12,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D08",12,2016-09-12,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D03",12,2016-09-12,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D11",12,2016-09-12,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D02",12,2016-09-12,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D12",12,2016-09-13,4,4,4,"disalexi_eto",0
"alfalfa","D14",12,2016-09-13,4,4,4,"disalexi_eto",0
"pasture","D04",9,2016-09-13,4.1,4.1,4.1,"disalexi_eto",0
"corn","D06",9,2016-09-13,4,4,4,"disalexi_eto",0
"alfalfa","D10",9,2016-09-13,4,4,4,"disalexi_eto",0
"corn","D09",12,2016-09-13,4,4,4,"disalexi_eto",0
"alfalfa","D13",12,2016-09-13,4,4,4,"disalexi_eto",0
"corn","D01",12,2016-09-13,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D05",12,2016-09-13,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D07",12,2016-09-13,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"corn","D08",12,2016-09-13,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"pasture","D03",12,2016-09-13,3.8,3.8,3.8,"disalexi_eto",4.866699e-08
"corn","D11",12,2016-09-13,3.8,3.8,3.8,"disalexi_eto",4.866699e-08
"alfalfa","D02",12,2016-09-13,3.8,3.8,3.8,"disalexi_eto",4.866699e-08
"pasture","D12",12,2016-09-14,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D14",12,2016-09-14,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D04",9,2016-09-14,4.2,4.2,4.2,"disalexi_eto",0
"corn","D06",9,2016-09-14,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D10",9,2016-09-14,4.2,4.2,4.2,"disalexi_eto",0
"corn","D09",12,2016-09-14,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D13",12,2016-09-14,4.2,4.2,4.2,"disalexi_eto",0
"corn","D01",12,2016-09-14,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D05",12,2016-09-14,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D07",12,2016-09-14,4.1,4.1,4.1,"disalexi_eto",0
"corn","D08",12,2016-09-14,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D03",12,2016-09-14,4,4,4,"disalexi_eto",0
"corn","D11",12,2016-09-14,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D02",12,2016-09-14,4,4,4,"disalexi_eto",0
"pasture","D12",12,2016-09-15,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D14",12,2016-09-15,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D04",9,2016-09-15,4.3,4.3,4.3,"disalexi_eto",5.61958e-08
"corn","D06",9,2016-09-15,4.3,4.3,4.3,"disalexi_eto",5.61958e-08
"alfalfa","D10",9,2016-09-15,4.3,4.3,4.3,"disalexi_eto",5.61958e-08
"corn","D09",12,2016-09-15,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D13",12,2016-09-15,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"corn","D01",12,2016-09-15,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D05",12,2016-09-15,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D07",12,2016-09-15,4.2,4.2,4.2,"disalexi_eto",0
"corn","D08",12,2016-09-15,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D03",12,2016-09-15,4.1,4.1,4.1,"disalexi_eto",0
"corn","D11",12,2016-09-15,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D02",12,2016-09-15,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D12",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D14",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D04",9,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"corn","D06",9,2016-09-16,4,4,4,"disalexi_eto",0
"alfalfa","D10",9,2016-09-16,4,4,4,"disalexi_eto",0
"corn","D09",12,2016-09-16,4,4,4,"disalexi_eto",0
"alfalfa","D13",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"corn","D01",12,2016-09-16,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D05",12,2016-09-16,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D07",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"corn","D08",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D03",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"corn","D11",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D02",12,2016-09-16,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D12",12,2016-09-17,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"alfalfa","D14",12,2016-09-17,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"pasture","D04",9,2016-09-17,3.9,3.9,3.9,"disalexi_eto",9.733398e-08
"corn","D06",9,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D10",9,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"corn","D09",12,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D13",12,2016-09-17,4.2,4.2,4.2,"disalexi_eto",0
"corn","D01",12,2016-09-17,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D05",12,2016-09-17,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D07",12,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"corn","D08",12,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D03",12,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"corn","D11",12,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D02",12,2016-09-17,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D12",12,2016-09-18,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D14",12,2016-09-18,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D04",9,2016-09-18,4.2,4.2,4.2,"disalexi_eto",0
"corn","D06",9,2016-09-18,4.4,4.4,4.4,"disalexi_eto",9.733398e-08
"alfalfa","D10",9,2016-09-18,4.5,4.5,4.5,"disalexi_eto",0
"corn","D09",12,2016-09-18,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D13",12,2016-09-18,4.5,4.5,4.5,"disalexi_eto",0
"corn","D01",12,2016-09-18,4.6,4.6,4.6,"disalexi_eto",0
"pasture","D05",12,2016-09-18,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D07",12,2016-09-18,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D08",12,2016-09-18,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D03",12,2016-09-18,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"corn","D11",12,2016-09-18,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D02",12,2016-09-18,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D12",12,2016-09-19,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"alfalfa","D14",12,2016-09-19,5,5,5,"disalexi_eto",0
"pasture","D04",9,2016-09-19,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"corn","D06",9,2016-09-19,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"alfalfa","D10",9,2016-09-19,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"corn","D09",12,2016-09-19,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"alfalfa","D13",12,2016-09-19,5,5,5,"disalexi_eto",0
"corn","D01",12,2016-09-19,5.1,5.1,5.1,"disalexi_eto",0
"pasture","D05",12,2016-09-19,5.5,5.5,5.5,"disalexi_eto",0
"alfalfa","D07",12,2016-09-19,5,5,5,"disalexi_eto",0
"corn","D08",12,2016-09-19,5,5,5,"disalexi_eto",0
"pasture","D03",12,2016-09-19,5.1,5.1,5.1,"disalexi_eto",0
"corn","D11",12,2016-09-19,5.1,5.1,5.1,"disalexi_eto",0
"alfalfa","D02",12,2016-09-19,5.1,5.1,5.1,"disalexi_eto",0
"pasture","D12",12,2016-09-20,5.1,5.1,5.1,"disalexi_eto",0
"alfalfa","D14",12,2016-09-20,5.1,5.1,5.1,"disalexi_eto",0
"pasture","D04",9,2016-09-20,5.1,5.1,5.1,"disalexi_eto",0
"corn","D06",9,2016-09-20,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D10",9,2016-09-20,4.6,4.6,4.6,"disalexi_eto",0
"corn","D09",12,2016-09-20,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D13",12,2016-09-20,4.6,4.6,4.6,"disalexi_eto",0
"corn","D01",12,2016-09-20,4.7,4.7,4.7,"disalexi_eto",0
"pasture","D05",12,2016-09-20,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D07",12,2016-09-20,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"corn","D08",12,2016-09-20,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"pasture","D03",12,2016-09-20,5,5,5,"disalexi_eto",0
"corn","D11",12,2016-09-20,5,5,5,"disalexi_eto",0
"alfalfa","D02",12,2016-09-20,5,5,5,"disalexi_eto",0
"pasture","D12",12,2016-09-21,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"alfalfa","D14",12,2016-09-21,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"pasture","D04",9,2016-09-21,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"corn","D06",9,2016-09-21,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D10",9,2016-09-21,4.5,4.5,4.5,"disalexi_eto",0
"corn","D09",12,2016-09-21,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D13",12,2016-09-21,4.5,4.5,4.5,"disalexi_eto",0
"corn","D01",12,2016-09-21,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D05",12,2016-09-21,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D07",12,2016-09-21,4.6,4.6,4.6,"disalexi_eto",0
"corn","D08",12,2016-09-21,4.6,4.6,4.6,"disalexi_eto",0
"pasture","D03",12,2016-09-21,4.7,4.7,4.7,"disalexi_eto",0
"corn","D11",12,2016-09-21,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D02",12,2016-09-21,4.7,4.7,4.7,"disalexi_eto",0
"pasture","D12",12,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D14",12,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D04",9,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"corn","D06",9,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D10",9,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"corn","D09",12,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D13",12,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"corn","D01",12,2016-09-22,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D05",12,2016-09-22,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D07",12,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"corn","D08",12,2016-09-22,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D03",12,2016-09-22,4,4,4,"disalexi_eto",0
"corn","D11",12,2016-09-22,4,4,4,"disalexi_eto",0
"alfalfa","D02",12,2016-09-22,4,4,4,"disalexi_eto",0
"pasture","D12",12,2016-09-23,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D14",12,2016-09-23,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D04",9,2016-09-23,4.6,4.6,4.6,"disalexi_eto",0
"corn","D06",9,2016-09-23,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D10",9,2016-09-23,4.7,4.7,4.7,"disalexi_eto",0
"corn","D09",12,2016-09-23,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D13",12,2016-09-23,4.7,4.7,4.7,"disalexi_eto",0
"corn","D01",12,2016-09-23,4.9,4.9,4.9,"disalexi_eto",9.733398e-08
"pasture","D05",12,2016-09-23,4.8,4.8,4.8,"disalexi_eto",1.192093e-07
"alfalfa","D07",12,2016-09-23,4.6,4.6,4.6,"disalexi_eto",0
"corn","D08",12,2016-09-23,4.6,4.6,4.6,"disalexi_eto",0
"pasture","D03",12,2016-09-23,4.5,4.5,4.5,"disalexi_eto",0
"corn","D11",12,2016-09-23,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D02",12,2016-09-23,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D12",12,2016-09-24,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D14",12,2016-09-24,4.6,4.6,4.6,"disalexi_eto",0
"pasture","D04",9,2016-09-24,4.5,4.5,4.5,"disalexi_eto",0
"corn","D06",9,2016-09-24,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D10",9,2016-09-24,4.5,4.5,4.5,"disalexi_eto",0
"corn","D09",12,2016-09-24,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D13",12,2016-09-24,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D01",12,2016-09-24,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D05",12,2016-09-24,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D07",12,2016-09-24,4.5,4.5,4.5,"disalexi_eto",0
"corn","D08",12,2016-09-24,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D03",12,2016-09-24,4.6,4.6,4.6,"disalexi_eto",0
"corn","D11",12,2016-09-24,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D02",12,2016-09-24,4.6,4.6,4.6,"disalexi_eto",0
"pasture","D12",12,2016-09-25,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D14",12,2016-09-25,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D04",9,2016-09-25,4.2,4.2,4.2,"disalexi_eto",0
"corn","D06",9,2016-09-25,4.3,4.3,4.3,"disalexi_eto",5.61958e-08
"alfalfa","D10",9,2016-09-25,4.4,4.4,4.4,"disalexi_eto",9.733398e-08
"corn","D09",12,2016-09-25,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D13",12,2016-09-25,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D01",12,2016-09-25,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D05",12,2016-09-25,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D07",12,2016-09-25,4.5,4.5,4.5,"disalexi_eto",0
"corn","D08",12,2016-09-25,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D03",12,2016-09-25,4.7,4.7,4.7,"disalexi_eto",0
"corn","D11",12,2016-09-25,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D02",12,2016-09-25,4.7,4.7,4.7,"disalexi_eto",0
"pasture","D12",12,2016-09-26,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D14",12,2016-09-26,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D04",9,2016-09-26,4.1,4.1,4.1,"disalexi_eto",0
"corn","D06",9,2016-09-26,4.3,4.3,4.3,"disalexi_eto",5.61958e-08
"alfalfa","D10",9,2016-09-26,4.4,4.4,4.4,"disalexi_eto",9.733398e-08
"corn","D09",12,2016-09-26,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D13",12,2016-09-26,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D01",12,2016-09-26,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D05",12,2016-09-26,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D07",12,2016-09-26,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"corn","D08",12,2016-09-26,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D03",12,2016-09-26,4.2,4.2,4.2,"disalexi_eto",0
"corn","D11",12,2016-09-26,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D02",12,2016-09-26,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D12",12,2016-09-27,3.8,3.8,3.8,"disalexi_eto",4.866699e-08
"alfalfa","D14",12,2016-09-27,3.8,3.8,3.8,"disalexi_eto",4.866699e-08
"pasture","D04",9,2016-09-27,3.9,3.9,3.9,"disalexi_eto",9.733398e-08
"corn","D06",9,2016-09-27,4,4,4,"disalexi_eto",0
"alfalfa","D10",9,2016-09-27,4,4,4,"disalexi_eto",0
"corn","D09",12,2016-09-27,4,4,4,"disalexi_eto",0
"alfalfa","D13",12,2016-09-27,4.1,4.1,4.1,"disalexi_eto",0
"corn","D01",12,2016-09-27,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D05",12,2016-09-27,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D07",12,2016-09-27,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"corn","D08",12,2016-09-27,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"pasture","D03",12,2016-09-27,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"corn","D11",12,2016-09-27,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"alfalfa","D02",12,2016-09-27,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"pasture","D12",12,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D14",12,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D04",9,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"corn","D06",9,2016-09-28,4,4,4,"disalexi_eto",0
"alfalfa","D10",9,2016-09-28,4,4,4,"disalexi_eto",0
"corn","D09",12,2016-09-28,4,4,4,"disalexi_eto",0
"alfalfa","D13",12,2016-09-28,4,4,4,"disalexi_eto",0
"corn","D01",12,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D05",12,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D07",12,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"corn","D08",12,2016-09-28,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D03",12,2016-09-28,4.2,4.2,4.2,"disalexi_eto",0
"corn","D11",12,2016-09-28,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D02",12,2016-09-28,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D12",12,2016-09-29,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D14",12,2016-09-29,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D04",9,2016-09-29,4.1,4.1,4.1,"disalexi_eto",0
"corn","D06",9,2016-09-29,3.9,3.9,3.9,"disalexi_eto",9.733398e-08
"alfalfa","D10",9,2016-09-29,3.9,3.9,3.9,"disalexi_eto",9.733398e-08
"corn","D09",12,2016-09-29,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"alfalfa","D13",12,2016-09-29,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"corn","D01",12,2016-09-29,3.9,3.9,3.9,"disalexi_eto",1.192093e-07
"pasture","D05",12,2016-09-29,3.8,3.8,3.8,"disalexi_eto",4.866699e-08
"alfalfa","D07",12,2016-09-29,4.1,4.1,4.1,"disalexi_eto",0
"corn","D08",12,2016-09-29,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D03",12,2016-09-29,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"corn","D11",12,2016-09-29,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"alfalfa","D02",12,2016-09-29,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D12",12,2016-09-30,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D14",12,2016-09-30,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D04",9,2016-09-30,4.4,4.366667,4.3,"disalexi_eto",0.04714045
"corn","D06",9,2016-09-30,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D10",9,2016-09-30,4.2,4.2,4.2,"disalexi_eto",0
"corn","D09",12,2016-09-30,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D13",12,2016-09-30,4.1,4.1,4.1,"disalexi_eto",0
"corn","D01",12,2016-09-30,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D05",12,2016-09-30,4,4,4,"disalexi_eto",0
"alfalfa","D07",12,2016-09-30,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"corn","D08",12,2016-09-30,4.3,4.3,4.3,"disalexi_eto",1.088227e-07
"pasture","D03",12,2016-09-30,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"corn","D11",12,2016-09-30,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"alfalfa","D02",12,2016-09-30,4.4,4.4,4.4,"disalexi_eto",1.192093e-07
"pasture","D12",9,2016-05-01,4,3.466667,2.9,"cimis_eto",0.4136558
"alfalfa","D14",9,2016-05-01,3.9,3.477778,3,"cimis_eto",0.3224137
"pasture","D04",9,2016-05-01,5.7,5.3,4.9,"cimis_eto",0.2867442
"corn","D06",9,2016-05-01,4,3.477778,3.2,"cimis_eto",0.2657391
"alfalfa","D10",9,2016-05-01,3.6,3.266667,2.8,"cimis_eto",0.2494438
"corn","D09",9,2016-05-01,3.6,3.011111,2.1,"cimis_eto",0.5486234
"alfalfa","D13",9,2016-05-01,4.4,4.055556,3.8,"cimis_eto",0.1706921
"corn","D01",9,2016-05-01,3.4,2.766667,2.5,"cimis_eto",0.2708013
"pasture","D05",9,2016-05-01,4.3,2.933333,2.4,"cimis_eto",0.6699917
"alfalfa","D07",9,2016-05-01,5.5,5.266667,5.1,"cimis_eto",0.1333333
"corn","D08",9,2016-05-01,4.5,4.066667,3.7,"cimis_eto",0.2905933
"pasture","D03",9,2016-05-01,5,4.611111,4.3,"cimis_eto",0.2182987
"corn","D11",9,2016-05-01,3.3,2.766667,2.2,"cimis_eto",0.3711843
"alfalfa","D02",9,2016-05-01,4.9,4.744444,4.6,"cimis_eto",0.08314794
"pasture","D12",9,2016-05-02,4,3.466667,2.9,"cimis_eto",0.4027682
"alfalfa","D14",9,2016-05-02,3.9,3.488889,3,"cimis_eto",0.3177855
"pasture","D04",9,2016-05-02,5.8,5.477778,5.1,"cimis_eto",0.2393407
"corn","D06",9,2016-05-02,4.2,3.588889,3.3,"cimis_eto",0.3212629
"alfalfa","D10",9,2016-05-02,3.5,3.177778,2.7,"cimis_eto",0.2393407
"corn","D09",9,2016-05-02,3.5,2.944444,2,"cimis_eto",0.5756371
"alfalfa","D13",9,2016-05-02,4.3,3.966667,3.7,"cimis_eto",0.1825742
"corn","D01",9,2016-05-02,3.5,2.822222,2.5,"cimis_eto",0.2897423
"pasture","D05",9,2016-05-02,4.2,2.877778,2.3,"cimis_eto",0.6662962
"alfalfa","D07",9,2016-05-02,5.3,5.066667,4.9,"cimis_eto",0.1333333
"corn","D08",9,2016-05-02,4.5,4.077778,3.7,"cimis_eto",0.301027
"pasture","D03",9,2016-05-02,4.9,4.522222,4.2,"cimis_eto",0.209644
"corn","D11",9,2016-05-02,3.2,2.722222,2.1,"cimis_eto",0.4441666
"alfalfa","D02",9,2016-05-02,4.8,4.733333,4.6,"cimis_eto",0.06666667
"pasture","D12",9,2016-05-03,3,2.477778,2,"cimis_eto",0.3583226
"alfalfa","D14",9,2016-05-03,3.1,2.722222,2.3,"cimis_eto",0.3424674
"pasture","D04",9,2016-05-03,4.2,3.788889,3.4,"cimis_eto",0.255797
"corn","D06",9,2016-05-03,3,2.555556,2.4,"cimis_eto",0.2454525
"alfalfa","D10",9,2016-05-03,2.5,2.244444,1.9,"cimis_eto",0.1892154
"corn","D09",9,2016-05-03,2.5,2.011111,1.2,"cimis_eto",0.4931631
"alfalfa","D13",9,2016-05-03,3.4,2.988889,2.7,"cimis_eto",0.2330686
"corn","D01",9,2016-05-03,2.6,1.944444,1.6,"cimis_eto",0.279329
"pasture","D05",9,2016-05-03,3.5,2.144444,1.6,"cimis_eto",0.6533862
"alfalfa","D07",9,2016-05-03,4.3,4.122222,3.9,"cimis_eto",0.1227262
"corn","D08",9,2016-05-03,3.6,3.2,2.7,"cimis_eto",0.3333333
"pasture","D03",9,2016-05-03,3.8,3.333333,3,"cimis_eto",0.2309401
"corn","D11",9,2016-05-03,2.2,1.755556,1.2,"cimis_eto",0.3975232
"alfalfa","D02",9,2016-05-03,3.5,3.444444,3.3,"cimis_eto",0.06849349
"pasture","D12",9,2016-05-04,2.6,2.111111,1.7,"cimis_eto",0.3281072
"alfalfa","D14",9,2016-05-04,2.9,2.433333,2,"cimis_eto",0.4027682
"pasture","D04",9,2016-05-04,3.5,3.1,2.7,"cimis_eto",0.2666667
"corn","D06",9,2016-05-04,2.6,2.133333,1.9,"cimis_eto",0.2357023
"alfalfa","D10",9,2016-05-04,2.1,1.844444,1.6,"cimis_eto",0.1640536
"corn","D09",9,2016-05-04,2,1.611111,0.9,"cimis_eto",0.4507881
"alfalfa","D13",9,2016-05-04,2.9,2.5,2.2,"cimis_eto",0.244949
"corn","D01",9,2016-05-04,2.1,1.455556,1.2,"cimis_eto",0.2671292
"pasture","D05",9,2016-05-04,3.1,1.777778,1.2,"cimis_eto",0.6562144
"alfalfa","D07",9,2016-05-04,4,3.833333,3.6,"cimis_eto",0.1247219
"corn","D08",9,2016-05-04,3.3,2.922222,2.4,"cimis_eto",0.3392075
"pasture","D03",9,2016-05-04,3.5,3.122222,2.8,"cimis_eto",0.209644
"corn","D11",9,2016-05-04,2,1.522222,1,"cimis_eto",0.3794082
"alfalfa","D02",9,2016-05-04,3.3,3.211111,3.1,"cimis_eto",0.07370277
"pasture","D12",9,2016-05-05,1.7,1.222222,0.9,"cimis_eto",0.301027
