"Station_ID","model","water_year","month","stat","value"
"D08","detaw_eto",2016,"OCT","mean",3.6
"D03","detaw_eto",2016,"OCT","mean",3.7
"D11","detaw_eto",2016,"OCT","mean",3.7
"D02","detaw_eto",2016,"OCT","mean",3.7
"D12","disalexi_eto",2016,"OCT","mean",3
"D14","disalexi_eto",2016,"OCT","mean",3
"D04","disalexi_eto",2016,"OCT","mean",3
"D06","disalexi_eto",2016,"OCT","mean",3
"D10","disalexi_eto",2016,"OCT","mean",3
"D09","disalexi_eto",2016,"OCT","mean",3
"D13","disalexi_eto",2016,"OCT","mean",3
"D01","disalexi_eto",2016,"OCT","mean",3.1
"D05","disalexi_eto",2016,"OCT","mean",3.1
"D07","disalexi_eto",2016,"OCT","mean",3
"D08","disalexi_eto",2016,"OCT","mean",3
"D03","disalexi_eto",2016,"OCT","mean",2.9
"D11","disalexi_eto",2016,"OCT","mean",2.9
"D02","disalexi_eto",2016,"OCT","mean",2.9
"D12","itrc",2015,"OCT","min",1.6
"D14","itrc",2015,"OCT","min",2.3
"D04","itrc",2015,"OCT","min",2.6
"D06","itrc",2015,"OCT","min",2.2
"D10","itrc",2015,"OCT","min",1.9
"D09","itrc",2015,"OCT","min",1.4
"D13","itrc",2015,"OCT","min",1.3
"D01","itrc",2015,"OCT","min",0.4
"D05","itrc",2015,"OCT","min",2.5
"D07","itrc",2015,"OCT","min",1.4
"D08","itrc",2015,"OCT","min",0.3
"D03","itrc",2015,"OCT","min",2.5
"D11","itrc",2015,"OCT","min",1
"D02","itrc",2015,"OCT","min",2.5
"D12","disalexi",2015,"OCT","min",1
"D14","disalexi",2015,"OCT","min",1.1
"D04","disalexi",2015,"OCT","min",1.9
"D06","disalexi",2015,"OCT","min",1
"D10","disalexi",2015,"OCT","min",1.6
"D09","disalexi",2015,"OCT","min",1.8
"D13","disalexi",2015,"OCT","min",1.3
"D01","disalexi",2015,"OCT","min",1.1
"D05","disalexi",2015,"OCT","min",1.3
"D07","disalexi",2015,"OCT","min",1.5
"D08","disalexi",2015,"OCT","min",0.5
"D03","disalexi",2015,"OCT","min",1.9
"D11","disalexi",2015,"OCT","min",1
"D02","disalexi",2015,"OCT","min",1.8
"D12","ucdpt",2015,"OCT","min",1.4
"D14","ucdpt",2015,"OCT","min",1.1
"D04","ucdpt",2015,"OCT","min",1.5
"D06","ucdpt",2015,"OCT","min",0.6
"D10","ucdpt",2015,"OCT","min",1.1
"D09","ucdpt",2015,"OCT","min",0.8
"D13","ucdpt",2015,"OCT","min",1
"D01","ucdpt",2015,"OCT","min",0.8
"D05","ucdpt",2015,"OCT","min",1.8
"D07","ucdpt",2015,"OCT","min",1
"D08","ucdpt",2015,"OCT","min",0.5
"D03","ucdpt",2015,"OCT","min",1.9
"D11","ucdpt",2015,"OCT","min",0.7
"D02","ucdpt",2015,"OCT","min",1.5
"D12","ucdmetric",2015,"OCT","min",1
"D14","ucdmetric",2015,"OCT","min",1.6
"D04","ucdmetric",2015,"OCT","min",1.5
"D06","ucdmetric",2015,"OCT","min",1.6
"D10","ucdmetric",2015,"OCT","min",0.6
"D09","ucdmetric",2015,"OCT","min",0.7
"D13","ucdmetric",2015,"OCT","min",1.3
"D01","ucdmetric",2015,"OCT","min",0.4
"D05","ucdmetric",2015,"OCT","min",2
"D07","ucdmetric",2015,"OCT","min",0.8
"D08","ucdmetric",2015,"OCT","min",0.7
"D03","ucdmetric",2015,"OCT","min",1.6
"D11","ucdmetric",2015,"OCT","min",0.9
"D02","ucdmetric",2015,"OCT","min",2
"D12","sims",2015,"OCT","min",2.3
"D14","sims",2015,"OCT","min",2.8
"D04","sims",2015,"OCT","min",2.6
"D06","sims",2015,"OCT","min",2.3
"D10","sims",2015,"OCT","min",3
"D09","sims",2015,"OCT","min",1.7
"D13","sims",2015,"OCT","min",2.2
"D01","sims",2015,"OCT","min",0.7
"D05","sims",2015,"OCT","min",2.7
"D07","sims",2015,"OCT","min",2.3
"D08","sims",2015,"OCT","min",2.5
"D03","sims",2015,"OCT","min",2.6
"D11","sims",2015,"OCT","min",1
"D02","sims",2015,"OCT","min",2.9
"D12","calsimetaw",2015,"OCT","min",3
"D14","calsimetaw",2015,"OCT","min",2.9
"D04","calsimetaw",2015,"OCT","min",3
"D06","calsimetaw",2015,"OCT","min",0.3
"D10","calsimetaw",2015,"OCT","min",2.9
"D09","calsimetaw",2015,"OCT","min",0.3
"D13","calsimetaw",2015,"OCT","min",2.9
"D01","calsimetaw",2015,"OCT","min",0.3
"D05","calsimetaw",2015,"OCT","min",NA
"D07","calsimetaw",2015,"OCT","min",0.3
"D08","calsimetaw",2015,"OCT","min",0.3
"D03","calsimetaw",2015,"OCT","min",3.1
"D11","calsimetaw",2015,"OCT","min",0.3
"D02","calsimetaw",2015,"OCT","min",2.9
"D12","detaw",2015,"OCT","min",2.7
"D14","detaw",2015,"OCT","min",2.8
"D04","detaw",2015,"OCT","min",2.7
"D06","detaw",2015,"OCT","min",1.2
"D10","detaw",2015,"OCT","min",2.7
"D09","detaw",2015,"OCT","min",1.2
"D13","detaw",2015,"OCT","min",2.6
"D01","detaw",2015,"OCT","min",1.2
"D05","detaw",2015,"OCT","min",NA
"D07","detaw",2015,"OCT","min",2.3
"D08","detaw",2015,"OCT","min",1.1
"D03","detaw",2015,"OCT","min",2.7
"D11","detaw",2015,"OCT","min",2.1
"D02","detaw",2015,"OCT","min",2.7
"D12","spatial_cimis_eto",2015,"OCT","min",3.1
"D14","spatial_cimis_eto",2015,"OCT","min",3.1
"D04","spatial_cimis_eto",2015,"OCT","min",3.1
"D06","spatial_cimis_eto",2015,"OCT","min",3.1
"D10","spatial_cimis_eto",2015,"OCT","min",3.1
"D09","spatial_cimis_eto",2015,"OCT","min",3.1
"D13","spatial_cimis_eto",2015,"OCT","min",3.2
"D01","spatial_cimis_eto",2015,"OCT","min",3.1
"D05","spatial_cimis_eto",2015,"OCT","min",3.3
"D07","spatial_cimis_eto",2015,"OCT","min",3.2
"D08","spatial_cimis_eto",2015,"OCT","min",3.2
"D03","spatial_cimis_eto",2015,"OCT","min",3.2
"D11","spatial_cimis_eto",2015,"OCT","min",3.2
"D02","spatial_cimis_eto",2015,"OCT","min",3.2
"D12","detaw_eto",2015,"OCT","min",3.6
"D14","detaw_eto",2015,"OCT","min",3.6
"D04","detaw_eto",2015,"OCT","min",3.6
"D06","detaw_eto",2015,"OCT","min",3.5
"D10","detaw_eto",2015,"OCT","min",3.5
"D09","detaw_eto",2015,"OCT","min",3.5
"D13","detaw_eto",2015,"OCT","min",3.4
"D01","detaw_eto",2015,"OCT","min",3.5
"D05","detaw_eto",2015,"OCT","min",12.9
"D07","detaw_eto",2015,"OCT","min",3.4
"D08","detaw_eto",2015,"OCT","min",3.4
"D03","detaw_eto",2015,"OCT","min",3.5
"D11","detaw_eto",2015,"OCT","min",3.5
"D02","detaw_eto",2015,"OCT","min",3.5
"D12","disalexi_eto",2015,"OCT","min",3
"D14","disalexi_eto",2015,"OCT","min",3
"D04","disalexi_eto",2015,"OCT","min",3
"D06","disalexi_eto",2015,"OCT","min",3
"D10","disalexi_eto",2015,"OCT","min",3
"D09","disalexi_eto",2015,"OCT","min",3
"D13","disalexi_eto",2015,"OCT","min",3
"D01","disalexi_eto",2015,"OCT","min",3.1
"D05","disalexi_eto",2015,"OCT","min",3.1
"D07","disalexi_eto",2015,"OCT","min",3
"D08","disalexi_eto",2015,"OCT","min",3
"D03","disalexi_eto",2015,"OCT","min",2.9
"D11","disalexi_eto",2015,"OCT","min",2.9
"D02","disalexi_eto",2015,"OCT","min",2.9
"D12","itrc",2016,"OCT","min",1.8
"D14","itrc",2016,"OCT","min",2.5
"D04","itrc",2016,"OCT","min",2.8
"D06","itrc",2016,"OCT","min",0.1
"D10","itrc",2016,"OCT","min",3.3
"D09","itrc",2016,"OCT","min",3.5
"D13","itrc",2016,"OCT","min",1.3
"D01","itrc",2016,"OCT","min",1.6
"D05","itrc",2016,"OCT","min",2.7
"D07","itrc",2016,"OCT","min",3.1
"D08","itrc",2016,"OCT","min",0.1
"D03","itrc",2016,"OCT","min",2.7
"D11","itrc",2016,"OCT","min",0
"D02","itrc",2016,"OCT","min",2.8
"D12","disalexi",2016,"OCT","min",1
"D14","disalexi",2016,"OCT","min",1.1
"D04","disalexi",2016,"OCT","min",1.9
"D06","disalexi",2016,"OCT","min",1
"D10","disalexi",2016,"OCT","min",1.6
"D09","disalexi",2016,"OCT","min",1.8
"D13","disalexi",2016,"OCT","min",1.3
"D01","disalexi",2016,"OCT","min",1.1
"D05","disalexi",2016,"OCT","min",1.3
"D07","disalexi",2016,"OCT","min",1.5
"D08","disalexi",2016,"OCT","min",0.5
"D03","disalexi",2016,"OCT","min",1.9
"D11","disalexi",2016,"OCT","min",1
"D02","disalexi",2016,"OCT","min",1.8
"D12","ucdpt",2016,"OCT","min",1.9
"D14","ucdpt",2016,"OCT","min",2.3
"D04","ucdpt",2016,"OCT","min",1.5
"D06","ucdpt",2016,"OCT","min",0.7
"D10","ucdpt",2016,"OCT","min",1.8
"D09","ucdpt",2016,"OCT","min",1.9
"D13","ucdpt",2016,"OCT","min",1
"D01","ucdpt",2016,"OCT","min",0.9
"D05","ucdpt",2016,"OCT","min",2.1
"D07","ucdpt",2016,"OCT","min",1.4
"D08","ucdpt",2016,"OCT","min",1
"D03","ucdpt",2016,"OCT","min",1.9
"D11","ucdpt",2016,"OCT","min",0.3
"D02","ucdpt",2016,"OCT","min",2.7
"D12","ucdmetric",2016,"OCT","min",2.2
"D14","ucdmetric",2016,"OCT","min",2.6
"D04","ucdmetric",2016,"OCT","min",2.9
"D06","ucdmetric",2016,"OCT","min",0.9
"D10","ucdmetric",2016,"OCT","min",3.4
"D09","ucdmetric",2016,"OCT","min",2.2
"D13","ucdmetric",2016,"OCT","min",1.8
"D01","ucdmetric",2016,"OCT","min",3
"D05","ucdmetric",2016,"OCT","min",2.8
"D07","ucdmetric",2016,"OCT","min",3.1
"D08","ucdmetric",2016,"OCT","min",1.3
"D03","ucdmetric",2016,"OCT","min",2.5
"D11","ucdmetric",2016,"OCT","min",1.3
"D02","ucdmetric",2016,"OCT","min",2.9
"D12","sims",2016,"OCT","min",2.2
"D14","sims",2016,"OCT","min",3.1
"D04","sims",2016,"OCT","min",2.1
"D06","sims",2016,"OCT","min",1.4
"D10","sims",2016,"OCT","min",2.5
"D09","sims",2016,"OCT","min",0.9
"D13","sims",2016,"OCT","min",2.2
"D01","sims",2016,"OCT","min",0.9
"D05","sims",2016,"OCT","min",1.8
"D07","sims",2016,"OCT","min",1
"D08","sims",2016,"OCT","min",1
"D03","sims",2016,"OCT","min",2.2
"D11","sims",2016,"OCT","min",0.8
"D02","sims",2016,"OCT","min",2.6
"D12","calsimetaw",2016,"OCT","min",3.2
"D14","calsimetaw",2016,"OCT","min",3
"D04","calsimetaw",2016,"OCT","min",3.1
"D06","calsimetaw",2016,"OCT","min",0.3
"D10","calsimetaw",2016,"OCT","min",3
"D09","calsimetaw",2016,"OCT","min",0.3
"D13","calsimetaw",2016,"OCT","min",3
"D01","calsimetaw",2016,"OCT","min",0.3
"D05","calsimetaw",2016,"OCT","min",NA
"D07","calsimetaw",2016,"OCT","min",3
"D08","calsimetaw",2016,"OCT","min",0.3
"D03","calsimetaw",2016,"OCT","min",3.2
"D11","calsimetaw",2016,"OCT","min",0.3
"D02","calsimetaw",2016,"OCT","min",3
"D12","detaw",2016,"OCT","min",2.9
"D14","detaw",2016,"OCT","min",2.9
"D04","detaw",2016,"OCT","min",2.8
"D06","detaw",2016,"OCT","min",0.3
"D10","detaw",2016,"OCT","min",2.8
"D09","detaw",2016,"OCT","min",2.5
"D13","detaw",2016,"OCT","min",2.8
"D01","detaw",2016,"OCT","min",0.3
"D05","detaw",2016,"OCT","min",NA
"D07","detaw",2016,"OCT","min",2.8
"D08","detaw",2016,"OCT","min",0.3
"D03","detaw",2016,"OCT","min",2.8
"D11","detaw",2016,"OCT","min",0.3
"D02","detaw",2016,"OCT","min",2.9
"D12","spatial_cimis_eto",2016,"OCT","min",3.3
"D14","spatial_cimis_eto",2016,"OCT","min",3.3
"D04","spatial_cimis_eto",2016,"OCT","min",3.2
"D06","spatial_cimis_eto",2016,"OCT","min",3.3
"D10","spatial_cimis_eto",2016,"OCT","min",3.3
"D09","spatial_cimis_eto",2016,"OCT","min",3.3
"D13","spatial_cimis_eto",2016,"OCT","min",3.3
"D01","spatial_cimis_eto",2016,"OCT","min",3.3
"D05","spatial_cimis_eto",2016,"OCT","min",3.3
"D07","spatial_cimis_eto",2016,"OCT","min",3.3
"D08","spatial_cimis_eto",2016,"OCT","min",3.3
"D03","spatial_cimis_eto",2016,"OCT","min",3.3
"D11","spatial_cimis_eto",2016,"OCT","min",3.3
"D02","spatial_cimis_eto",2016,"OCT","min",3.3
"D12","detaw_eto",2016,"OCT","min",3.8
"D14","detaw_eto",2016,"OCT","min",3.8
"D04","detaw_eto",2016,"OCT","min",3.8
"D06","detaw_eto",2016,"OCT","min",3.7
"D10","detaw_eto",2016,"OCT","min",3.7
"D09","detaw_eto",2016,"OCT","min",3.7
"D13","detaw_eto",2016,"OCT","min",3.6
"D01","detaw_eto",2016,"OCT","min",3.7
"D05","detaw_eto",2016,"OCT","min",12.9
"D07","detaw_eto",2016,"OCT","min",3.6
"D08","detaw_eto",2016,"OCT","min",3.6
"D03","detaw_eto",2016,"OCT","min",3.7
"D11","detaw_eto",2016,"OCT","min",3.7
"D02","detaw_eto",2016,"OCT","min",3.7
"D12","disalexi_eto",2016,"OCT","min",3
"D14","disalexi_eto",2016,"OCT","min",3
"D04","disalexi_eto",2016,"OCT","min",3
"D06","disalexi_eto",2016,"OCT","min",3
"D10","disalexi_eto",2016,"OCT","min",3
"D09","disalexi_eto",2016,"OCT","min",3
"D13","disalexi_eto",2016,"OCT","min",3
"D01","disalexi_eto",2016,"OCT","min",3.1
"D05","disalexi_eto",2016,"OCT","min",3.1
"D07","disalexi_eto",2016,"OCT","min",3
"D08","disalexi_eto",2016,"OCT","min",3
"D03","disalexi_eto",2016,"OCT","min",2.9
"D11","disalexi_eto",2016,"OCT","min",2.9
"D02","disalexi_eto",2016,"OCT","min",2.9
"D12","itrc",2015,"OCT","stdDev",0.124721912892465
"D14","itrc",2015,"OCT","stdDev",0.0942809041582063
"D04","itrc",2015,"OCT","stdDev",0
"D06","itrc",2015,"OCT","stdDev",0.0314269680527319
"D10","itrc",2015,"OCT","stdDev",0.133333333333333
"D09","itrc",2015,"OCT","stdDev",0.0496903994999948
"D13","itrc",2015,"OCT","stdDev",0.0737027731190091
"D01","itrc",2015,"OCT","stdDev",0
"D05","itrc",2015,"OCT","stdDev",0.0955813918560315
"D07","itrc",2015,"OCT","stdDev",0.0785674201318393
"D08","itrc",2015,"OCT","stdDev",0.149071198499986
"D03","itrc",2015,"OCT","stdDev",0.0566557723732512
"D11","itrc",2015,"OCT","stdDev",0.0737027731190091
"D02","itrc",2015,"OCT","stdDev",0.0314269680527319
"D12","disalexi",2015,"OCT","stdDev",0.0666666666666667
"D14","disalexi",2015,"OCT","stdDev",0.0666666666666667
"D04","disalexi",2015,"OCT","stdDev",0
"D06","disalexi",2015,"OCT","stdDev",0.258676593929396
"D10","disalexi",2015,"OCT","stdDev",0.0496903994999948
"D09","disalexi",2015,"OCT","stdDev",0.122726233524303
"D13","disalexi",2015,"OCT","stdDev",0.0471404520791032
"D01","disalexi",2015,"OCT","stdDev",0.0415739709641563
"D05","disalexi",2015,"OCT","stdDev",0.0666666666666667
"D07","disalexi",2015,"OCT","stdDev",0.0942809041582063
"D08","disalexi",2015,"OCT","stdDev",0.0666666666666667
"D03","disalexi",2015,"OCT","stdDev",0.0471404520791032
"D11","disalexi",2015,"OCT","stdDev",0.103040205505508
"D02","disalexi",2015,"OCT","stdDev",0.0496903994999948
"D12","ucdpt",2015,"OCT","stdDev",0.113311544746507
"D14","ucdpt",2015,"OCT","stdDev",0.0471404520791032
"D04","ucdpt",2015,"OCT","stdDev",0.0785674201318393
"D06","ucdpt",2015,"OCT","stdDev",0.0684934889218776
"D10","ucdpt",2015,"OCT","stdDev",0.109994388184574
"D09","ucdpt",2015,"OCT","stdDev",0.0666666666666667
"D13","ucdpt",2015,"OCT","stdDev",0.0314269680527359
"D01","ucdpt",2015,"OCT","stdDev",0.0314269680527359
"D05","ucdpt",2015,"OCT","stdDev",0.0314269680527319
"D07","ucdpt",2015,"OCT","stdDev",0.0314269680527359
"D08","ucdpt",2015,"OCT","stdDev",0.122726233524303
"D03","ucdpt",2015,"OCT","stdDev",0
"D11","ucdpt",2015,"OCT","stdDev",0
"D02","ucdpt",2015,"OCT","stdDev",0.0415739709641563
"D12","ucdmetric",2015,"OCT","stdDev",0.200616334280753
"D14","ucdmetric",2015,"OCT","stdDev",0.0666666666666667
"D04","ucdmetric",2015,"OCT","stdDev",0.0942809041582063
"D06","ucdmetric",2015,"OCT","stdDev",0.0874889763779077
"D10","ucdmetric",2015,"OCT","stdDev",0.20427529234278
"D09","ucdmetric",2015,"OCT","stdDev",0.0471404520791032
"D13","ucdmetric",2015,"OCT","stdDev",0.0496903994999948
"D01","ucdmetric",2015,"OCT","stdDev",0.0415739709641547
"D05","ucdmetric",2015,"OCT","stdDev",0.0496903994999948
"D07","ucdmetric",2015,"OCT","stdDev",0
"D08","ucdmetric",2015,"OCT","stdDev",0.0415739709641547
"D03","ucdmetric",2015,"OCT","stdDev",0.0566557723732512
"D11","ucdmetric",2015,"OCT","stdDev",0.0916245694581702
"D02","ucdmetric",2015,"OCT","stdDev",0.0471404520791032
"D12","sims",2015,"OCT","stdDev",0.0628539361054718
"D14","sims",2015,"OCT","stdDev",0.0566557723732512
"D04","sims",2015,"OCT","stdDev",0.0666666666666667
"D06","sims",2015,"OCT","stdDev",0.187247772737253
"D10","sims",2015,"OCT","stdDev",0.0314269680527319
"D09","sims",2015,"OCT","stdDev",0.0666666666666667
"D13","sims",2015,"OCT","stdDev",0.0471404520791032
"D01","sims",2015,"OCT","stdDev",0.0471404520791032
"D05","sims",2015,"OCT","stdDev",0.0628539361054718
"D07","sims",2015,"OCT","stdDev",0
"D08","sims",2015,"OCT","stdDev",0.144871164560058
"D03","sims",2015,"OCT","stdDev",0.0496903994999999
"D11","sims",2015,"OCT","stdDev",0.0471404520791032
"D02","sims",2015,"OCT","stdDev",0.0415739709641563
"D12","calsimetaw",2015,"OCT","stdDev",0
"D14","calsimetaw",2015,"OCT","stdDev",0
"D04","calsimetaw",2015,"OCT","stdDev",0
"D06","calsimetaw",2015,"OCT","stdDev",0
"D10","calsimetaw",2015,"OCT","stdDev",0
"D09","calsimetaw",2015,"OCT","stdDev",0
"D13","calsimetaw",2015,"OCT","stdDev",0
"D01","calsimetaw",2015,"OCT","stdDev",0
"D05","calsimetaw",2015,"OCT","stdDev",NA
"D07","calsimetaw",2015,"OCT","stdDev",0
"D08","calsimetaw",2015,"OCT","stdDev",0
"D03","calsimetaw",2015,"OCT","stdDev",0
"D11","calsimetaw",2015,"OCT","stdDev",0
"D02","calsimetaw",2015,"OCT","stdDev",0
"D12","detaw",2015,"OCT","stdDev",0
"D14","detaw",2015,"OCT","stdDev",0
"D04","detaw",2015,"OCT","stdDev",0
"D06","detaw",2015,"OCT","stdDev",0
"D10","detaw",2015,"OCT","stdDev",0
"D09","detaw",2015,"OCT","stdDev",0
"D13","detaw",2015,"OCT","stdDev",0
"D01","detaw",2015,"OCT","stdDev",0
"D05","detaw",2015,"OCT","stdDev",NA
"D07","detaw",2015,"OCT","stdDev",0
"D08","detaw",2015,"OCT","stdDev",0
"D03","detaw",2015,"OCT","stdDev",0
"D11","detaw",2015,"OCT","stdDev",0
"D02","detaw",2015,"OCT","stdDev",0
"D12","spatial_cimis_eto",2015,"OCT","stdDev",0
"D14","spatial_cimis_eto",2015,"OCT","stdDev",0
"D04","spatial_cimis_eto",2015,"OCT","stdDev",0
"D06","spatial_cimis_eto",2015,"OCT","stdDev",0
"D10","spatial_cimis_eto",2015,"OCT","stdDev",0
"D09","spatial_cimis_eto",2015,"OCT","stdDev",0
"D13","spatial_cimis_eto",2015,"OCT","stdDev",0
"D01","spatial_cimis_eto",2015,"OCT","stdDev",0
"D05","spatial_cimis_eto",2015,"OCT","stdDev",0
"D07","spatial_cimis_eto",2015,"OCT","stdDev",0
"D08","spatial_cimis_eto",2015,"OCT","stdDev",0
"D03","spatial_cimis_eto",2015,"OCT","stdDev",0
"D11","spatial_cimis_eto",2015,"OCT","stdDev",0
"D02","spatial_cimis_eto",2015,"OCT","stdDev",0
"D12","detaw_eto",2015,"OCT","stdDev",0
"D14","detaw_eto",2015,"OCT","stdDev",0
"D04","detaw_eto",2015,"OCT","stdDev",0
"D06","detaw_eto",2015,"OCT","stdDev",0
"D10","detaw_eto",2015,"OCT","stdDev",0
"D09","detaw_eto",2015,"OCT","stdDev",0
"D13","detaw_eto",2015,"OCT","stdDev",0
"D01","detaw_eto",2015,"OCT","stdDev",0
"D05","detaw_eto",2015,"OCT","stdDev",0
"D07","detaw_eto",2015,"OCT","stdDev",0
"D08","detaw_eto",2015,"OCT","stdDev",0
"D03","detaw_eto",2015,"OCT","stdDev",0
"D11","detaw_eto",2015,"OCT","stdDev",0
"D02","detaw_eto",2015,"OCT","stdDev",0
"D12","disalexi_eto",2015,"OCT","stdDev",0
"D14","disalexi_eto",2015,"OCT","stdDev",0
"D04","disalexi_eto",2015,"OCT","stdDev",0
"D06","disalexi_eto",2015,"OCT","stdDev",0
"D10","disalexi_eto",2015,"OCT","stdDev",0
"D09","disalexi_eto",2015,"OCT","stdDev",0
"D13","disalexi_eto",2015,"OCT","stdDev",0
"D01","disalexi_eto",2015,"OCT","stdDev",0
"D05","disalexi_eto",2015,"OCT","stdDev",0
"D07","disalexi_eto",2015,"OCT","stdDev",0
"D08","disalexi_eto",2015,"OCT","stdDev",0
"D03","disalexi_eto",2015,"OCT","stdDev",0
"D11","disalexi_eto",2015,"OCT","stdDev",0
"D02","disalexi_eto",2015,"OCT","stdDev",0
"D12","itrc",2016,"OCT","stdDev",0.11653431646335
"D14","itrc",2016,"OCT","stdDev",0.0471404520791032
"D04","itrc",2016,"OCT","stdDev",0.0471404520791032
"D06","itrc",2016,"OCT","stdDev",0.087488976377909
"D10","itrc",2016,"OCT","stdDev",0.0471404520791032
"D09","itrc",2016,"OCT","stdDev",0
"D13","itrc",2016,"OCT","stdDev",0.0628539361054718
"D01","itrc",2016,"OCT","stdDev",0.0816496580927726
"D05","itrc",2016,"OCT","stdDev",0.0785674201318393
"D07","itrc",2016,"OCT","stdDev",0.0942809041582063
"D08","itrc",2016,"OCT","stdDev",0.0314269680527354
"D03","itrc",2016,"OCT","stdDev",0.0566557723732512
"D11","itrc",2016,"OCT","stdDev",0.149071198499986
"D02","itrc",2016,"OCT","stdDev",0.125707872210944
"D12","disalexi",2016,"OCT","stdDev",0.0666666666666667
"D14","disalexi",2016,"OCT","stdDev",0.0666666666666667
"D04","disalexi",2016,"OCT","stdDev",0
"D06","disalexi",2016,"OCT","stdDev",0.258676593929396
"D10","disalexi",2016,"OCT","stdDev",0.0496903994999948
"D09","disalexi",2016,"OCT","stdDev",0.122726233524303
"D13","disalexi",2016,"OCT","stdDev",0.0471404520791032
"D01","disalexi",2016,"OCT","stdDev",0.0415739709641563
"D05","disalexi",2016,"OCT","stdDev",0.0666666666666667
"D07","disalexi",2016,"OCT","stdDev",0.0942809041582063
"D08","disalexi",2016,"OCT","stdDev",0.0666666666666667
"D03","disalexi",2016,"OCT","stdDev",0.0471404520791032
"D11","disalexi",2016,"OCT","stdDev",0.103040205505508
"D02","disalexi",2016,"OCT","stdDev",0.0496903994999948
"D12","ucdpt",2016,"OCT","stdDev",0.0566557723732512
"D14","ucdpt",2016,"OCT","stdDev",0.0785674201318393
"D04","ucdpt",2016,"OCT","stdDev",0.115470053837925
"D06","ucdpt",2016,"OCT","stdDev",0.20427529234278
"D10","ucdpt",2016,"OCT","stdDev",0.0471404520791032
"D09","ucdpt",2016,"OCT","stdDev",0.113311544746507
"D13","ucdpt",2016,"OCT","stdDev",0.0415739709641563
"D01","ucdpt",2016,"OCT","stdDev",0.0415739709641547
"D05","ucdpt",2016,"OCT","stdDev",0.0471404520791032
"D07","ucdpt",2016,"OCT","stdDev",0.0566557723732512
"D08","ucdpt",2016,"OCT","stdDev",0
"D03","ucdpt",2016,"OCT","stdDev",0.0496903994999948
"D11","ucdpt",2016,"OCT","stdDev",0.0471404520791032
"D02","ucdpt",2016,"OCT","stdDev",0.0816496580927726
"D12","ucdmetric",2016,"OCT","stdDev",0.124721912892465
"D14","ucdmetric",2016,"OCT","stdDev",0.0628539361054718
"D04","ucdmetric",2016,"OCT","stdDev",0
"D06","ucdmetric",2016,"OCT","stdDev",0.25434495871688
"D10","ucdmetric",2016,"OCT","stdDev",0.0628539361054637
"D09","ucdmetric",2016,"OCT","stdDev",0.149071198499986
"D13","ucdmetric",2016,"OCT","stdDev",0
"D01","ucdmetric",2016,"OCT","stdDev",0.0496903994999999
"D05","ucdmetric",2016,"OCT","stdDev",0.116534316463352
"D07","ucdmetric",2016,"OCT","stdDev",0.0831479419283125
"D08","ucdmetric",2016,"OCT","stdDev",0.0737027731190091
"D03","ucdmetric",2016,"OCT","stdDev",0.0785674201318393
"D11","ucdmetric",2016,"OCT","stdDev",0.176383420737639
"D02","ucdmetric",2016,"OCT","stdDev",0.0785674201318393
"D12","sims",2016,"OCT","stdDev",0.109994388184573
"D14","sims",2016,"OCT","stdDev",0.0471404520791032
"D04","sims",2016,"OCT","stdDev",0.0684934889218808
"D06","sims",2016,"OCT","stdDev",0.38329307357023
"D10","sims",2016,"OCT","stdDev",0.172848324290044
"D09","sims",2016,"OCT","stdDev",0.125707872210942
"D13","sims",2016,"OCT","stdDev",0.0415739709641563
"D01","sims",2016,"OCT","stdDev",0.0471404520791032
"D05","sims",2016,"OCT","stdDev",0.0684934889218771
"D07","sims",2016,"OCT","stdDev",0.0684934889218771
"D08","sims",2016,"OCT","stdDev",0
"D03","sims",2016,"OCT","stdDev",0.0496903994999999
"D11","sims",2016,"OCT","stdDev",0.0314269680527359
"D02","sims",2016,"OCT","stdDev",0.0314269680527319
"D12","calsimetaw",2016,"OCT","stdDev",0
"D14","calsimetaw",2016,"OCT","stdDev",0
"D04","calsimetaw",2016,"OCT","stdDev",0
"D06","calsimetaw",2016,"OCT","stdDev",0
"D10","calsimetaw",2016,"OCT","stdDev",0
"D09","calsimetaw",2016,"OCT","stdDev",0
"D13","calsimetaw",2016,"OCT","stdDev",0
"D01","calsimetaw",2016,"OCT","stdDev",0
"D05","calsimetaw",2016,"OCT","stdDev",NA
"D07","calsimetaw",2016,"OCT","stdDev",0
"D08","calsimetaw",2016,"OCT","stdDev",0
"D03","calsimetaw",2016,"OCT","stdDev",0
"D11","calsimetaw",2016,"OCT","stdDev",0
"D02","calsimetaw",2016,"OCT","stdDev",0
"D12","detaw",2016,"OCT","stdDev",0
"D14","detaw",2016,"OCT","stdDev",0
"D04","detaw",2016,"OCT","stdDev",0
"D06","detaw",2016,"OCT","stdDev",0
"D10","detaw",2016,"OCT","stdDev",0
"D09","detaw",2016,"OCT","stdDev",0
"D13","detaw",2016,"OCT","stdDev",0
"D01","detaw",2016,"OCT","stdDev",0
"D05","detaw",2016,"OCT","stdDev",NA
"D07","detaw",2016,"OCT","stdDev",0
"D08","detaw",2016,"OCT","stdDev",0
"D03","detaw",2016,"OCT","stdDev",0
"D11","detaw",2016,"OCT","stdDev",0
"D02","detaw",2016,"OCT","stdDev",0
"D12","spatial_cimis_eto",2016,"OCT","stdDev",0
"D14","spatial_cimis_eto",2016,"OCT","stdDev",0
